Compound,Pose,CNNscore,CNNaffinity,CNN_VS
DB12211,Pose_1,0.588468432,5.65278435,3.326485142878639
DB17264,Pose_1,0.541341186,6.14483404,3.3264517469867716
DB00300,Pose_1,0.666685402,4.98947668,3.3264112661754255
DB00129,Pose_1,0.844317436,3.93971419,3.326369383473617
DB04755,Pose_9,0.851900339,3.90445232,3.3262042550173363
DB08892,Pose_1,0.64958936,5.12029409,3.3260885609348825
DB19201,Pose_1,0.462952226,7.18447447,3.3260684485266703
DB01016,Pose_1,0.621343374,5.35157824,3.3251676798665817
DB01949,Pose_4,0.921338081,3.60890937,3.3250256334587194
DB11448,Pose_1,0.754100263,4.40902662,3.3248481337160007
DB04481,Pose_1,0.907039762,3.66528106,3.3245556603255078
DB03278,Pose_1,0.907039762,3.66528106,3.3245556603255078
DB13368,Pose_2,0.594146013,5.59545898,3.324519643872047
DB09231,Pose_1,0.560462415,5.93122482,3.3242285865251406
DB11623,Pose_1,0.653575838,5.08616972,3.324197636959225
DB13624,Pose_5,0.79477495,4.18233681,3.324016529050909
DB08153,Pose_1,0.633714616,5.24494791,3.3238001507256523
DB18755,Pose_1,0.524550617,6.3362956,3.3237077664743855
DB04092,Pose_1,0.597752869,5.56019974,3.323625346798054
DB01947,Pose_2,0.833390236,3.98731303,3.322987747077575
DB06204,Pose_1,0.808053374,4.11104012,3.321939839615365
DB02676,Pose_1,0.868988991,3.82240653,3.3216291936965114
DB12928,Pose_1,0.78483814,4.23122978,3.320830510447809
DB08327,Pose_1,0.792434812,4.19064093,3.320809757524055
DB06826,Pose_1,0.602327168,5.51264238,3.3204142729421795
DB07611,Pose_1,0.798237801,4.15961027,3.320358154941816
DB01606,Pose_1,0.769746423,4.31326056,3.3201168875269764
DB00710,Pose_1,0.696317613,4.76801682,3.3200540908462504
DB02051,Pose_1,0.463482827,7.16244888,3.319672055145384
DB14102,Pose_1,0.56779778,5.84514856,3.3188623761381972
DB00741,Pose_2,0.576242208,5.75919914,3.3186936287453013
DB08711,Pose_3,0.828902006,4.00369167,3.31866805666849
DB01829,Pose_1,0.646801293,5.13032341,3.318299815096169
DB11770,Pose_1,0.699038804,4.74649858,3.317986690550898
DB01868,Pose_1,0.773570955,4.28916979,3.317977170607449
DB09060,Pose_2,0.704258144,4.71087122,3.317669422020215
DB02767,Pose_1,0.759937644,4.36544657,3.3174671814136807
DB04297,Pose_1,0.6784482,4.88933134,3.3171580468265875
DB04882,Pose_1,0.562990308,5.89036751,3.316219818688093
DB12587,Pose_3,0.608778179,5.44727278,3.3161808035246674
DB00139,Pose_1,0.862478197,3.84476542,3.3160263473295473
DB01486,Pose_6,0.802683413,4.1309247,3.315824737042001
DB00397,Pose_6,0.802683413,4.1309247,3.315824737042001
DB12337,Pose_1,0.841790557,3.93894958,3.3157705609431165
DB01124,Pose_1,0.722564638,4.58841658,3.3154275651208978
DB17992,Pose_1,0.484444618,6.84328985,3.315194937246527
DB01902,Pose_2,0.916910052,3.61522555,3.3148366470422284
DB03262,Pose_1,0.600762665,5.51691961,3.3143593274943606
DB18950,Pose_3,0.90517807,3.66153979,3.314345520340405
DB12061,Pose_1,0.834558249,3.97130013,3.3142812827462724
DB07657,Pose_1,0.583621562,5.67868423,3.3142025604173675
DB15833,Pose_1,0.87225008,3.79941154,3.314037019717923
DB15831,Pose_1,0.87225008,3.79941154,3.314037019717923
DB01228,Pose_3,0.642112613,5.16113567,3.314030311111206
DB18518,Pose_1,0.479476571,6.91127253,3.3137932539308945
DB12567,Pose_3,0.620313466,5.34211159,3.313783756151671
DB08018,Pose_1,0.605881393,5.46895027,3.3135352078353257
DB16756,Pose_1,0.528430521,6.26941156,3.3129484170142227
DB13217,Pose_1,0.598813057,5.53224516,3.3127806363330543
DB18808,Pose_1,0.626825511,5.28399897,3.3121453544937234
DB02146,Pose_1,0.608709335,5.44044924,3.311652238981656
DB11148,Pose_5,0.748297274,4.42532492,3.3114585742002687
DB07367,Pose_2,0.800321043,4.13751268,3.311338463483325
DB08090,Pose_2,0.800321043,4.13751268,3.311338463483325
DB18910,Pose_2,0.591501951,5.59800863,3.311233026359837
DB05050,Pose_2,0.591501951,5.59800863,3.311233026359837
DB01830,Pose_1,0.504132032,6.56761551,3.3109453524510166
DB12729,Pose_1,0.49955979,6.62753677,3.310850877038478
DB01096,Pose_1,0.773686886,4.27910471,3.3106871979478334
DB06922,Pose_1,0.618526399,5.35218382,3.3104669849706636
DB04385,Pose_1,0.888381243,3.72637057,3.3104377188552183
DB14187,Pose_2,0.849209011,3.89792323,3.3101515311022256
DB08305,Pose_1,0.563385844,5.87516642,3.3099855921721586
DB08627,Pose_1,0.713352978,4.63920403,3.3093900103501013
DB16171,Pose_1,0.775160968,4.26915312,3.3092808650394203
DB00236,Pose_2,0.908959806,3.64054108,3.3091055138118306
DB00486,Pose_2,0.564724028,5.85946226,3.308979129381183
DB13733,Pose_5,0.879461408,3.76250529,3.308978199950848
DB08609,Pose_3,0.550981045,6.00468588,3.3084681010591446
DB13219,Pose_1,0.771833062,4.28612185,3.308170551590605
DB16203,Pose_1,0.921904087,3.58838487,3.3081466773819637
DB08102,Pose_1,0.679745495,4.86669302,3.308112655892945
DB13303,Pose_1,0.607702851,5.4430604,3.3077633232452004
DB01037,Pose_2,0.885013521,3.73745918,3.3077019084855728
DB13825,Pose_1,0.738026321,4.48170233,3.307614282427028
DB07842,Pose_1,0.62855804,5.26204538,3.3075009304438554
DB18174,Pose_1,0.534132421,6.19196558,3.307329565994069
DB07724,Pose_1,0.672844172,4.91520739,3.307168646532831
DB18855,Pose_1,0.492134571,6.71990633,3.307098218874734
DB01147,Pose_1,0.562945545,5.87417412,3.306840151408296
DB15956,Pose_6,0.811949372,4.07258177,3.3067302105701484
DB06470,Pose_1,0.890257478,3.71415138,3.3065510404690195
DB09415,Pose_1,0.828390181,3.9914372,3.306467384558133
DB01964,Pose_1,0.60965395,5.42333555,3.3063579402329224
DB08196,Pose_1,0.705022335,4.68952751,3.3062216351469353
DB11814,Pose_1,0.539585233,6.12708616,3.3060852132546756
DB07216,Pose_1,0.538951457,6.13391256,3.3058811113226
DB08366,Pose_2,0.535574198,6.17220068,3.3056714290860545
DB04021,Pose_2,0.813488781,4.06348991,3.3056034534917
DB04244,Pose_1,0.542984962,6.08759689,3.3054735659879686
DB15465,Pose_1,0.609346092,5.42398453,3.305083776423957
DB17689,Pose_2,0.810034037,4.08009195,3.305013353589702
DB06579,Pose_1,0.53135103,6.21944475,3.304708373940592
DB04036,Pose_1,0.620011151,5.3292222,3.3041771901567527
DB07676,Pose_2,0.602047324,5.48805857,3.304070976023767
DB15932,Pose_4,0.606413364,5.44840479,3.3039854771376134
DB06842,Pose_2,0.717814744,4.60219336,3.3035222485469
DB07264,Pose_2,0.49888739,6.62105703,3.303161860737852
DB14538,Pose_1,0.538088024,6.13863945,3.303128371698947
DB01576,Pose_1,0.881511152,3.74699092,3.3030142824227395
DB00182,Pose_1,0.881511152,3.74699092,3.3030142824227395
DB05415,Pose_1,0.521068156,6.3386817,3.3028851848899454
DB18578,Pose_1,0.466394812,7.08012152,3.302131945257554
DB01542,Pose_1,0.640022814,5.15866995,3.3016664578962396
DB07097,Pose_1,0.567222059,5.82067728,3.3016165515361195
DB01153,Pose_2,0.506442428,6.51920509,3.301602054409558
DB19151,Pose_2,0.506442428,6.51920509,3.301602054409558
DB11734,Pose_1,0.584337234,5.64930201,3.3010975105540408
DB05869,Pose_8,0.897421598,3.6781311,3.300834289415498
DB02847,Pose_1,0.90084523,3.66401672,3.3007119848522457
DB15186,Pose_1,0.601900399,5.48380995,3.3007073969451706
DB07912,Pose_1,0.81980592,4.0262022,3.300704398677024
DB04768,Pose_1,0.585725188,5.63427782,3.30013843536373
DB02488,Pose_3,0.705164909,4.67985773,3.3000714503083963
DB08434,Pose_1,0.746491075,4.41978455,3.2993297199978913
DB18118,Pose_2,0.844801128,3.90507698,3.2990134376308333
DB14650,Pose_1,0.747484326,4.41342497,3.2989659890520207
DB06629,Pose_1,0.566115379,5.82650423,3.298473650411553
DB00274,Pose_1,0.613434613,5.37692451,3.298391605922065
DB03647,Pose_2,0.543738484,6.06611633,3.298380897041844
DB15914,Pose_1,0.50348419,6.5509038,3.2982764935109223
DB08010,Pose_1,0.598479211,5.51104784,3.2982475630664543
DB02211,Pose_1,0.913708687,3.60905838,3.297627993696147
DB02866,Pose_1,0.801600873,4.11376715,3.2975993387587224
DB08186,Pose_1,0.8791067,3.75090957,3.2974497340811193
DB19030,Pose_1,0.636924863,5.17622185,3.2968643926688563
DB05993,Pose_2,0.54371655,6.06172562,3.2958605411530106
DB13725,Pose_1,0.757828951,4.34854555,3.295453712532218
DB05948,Pose_1,0.91515547,3.60081291,3.295303631033118
DB07219,Pose_1,0.624779761,5.27429724,3.2952741690501597
DB13852,Pose_4,0.86177814,3.82308316,3.2946494946901224
DB02203,Pose_3,0.78254348,4.20999575,3.29450472499021
DB00175,Pose_1,0.576822639,5.71084404,3.294144130070221
DB02234,Pose_1,0.924190879,3.56423497,3.294033449886838
DB00938,Pose_1,0.617034853,5.33846664,3.294019978457804
DB02593,Pose_1,0.752494633,4.37710047,3.2937446117767775
DB04240,Pose_1,0.56950289,5.78354025,3.293742886806322
DB13266,Pose_1,0.59234941,5.56024551,3.2936081473036487
DB01626,Pose_1,0.941059589,3.4997139,3.293439324351587
DB12690,Pose_1,0.53227216,6.18669939,3.2930078475859825
DB11674,Pose_4,0.656566918,5.01540327,3.292947867511022
DB02637,Pose_1,0.84381479,3.90238571,3.292890778382651
DB07443,Pose_1,0.75278765,4.37383652,3.2925701153749785
DB05467,Pose_1,0.590890765,5.5718646,3.292363335970419
DB11395,Pose_1,0.581908286,5.65748453,3.2921371259238152
DB11505,Pose_1,0.573090553,5.74433184,3.2920223108011077
DB14069,Pose_1,0.509538949,6.45975447,3.2914965034418517
DB08333,Pose_1,0.715914905,4.5973978,3.291345609234209
DB01753,Pose_1,0.56448257,5.83066416,3.2913082898436916
DB02397,Pose_3,0.8452968,3.89317513,3.2908884792285837
DB11570,Pose_2,0.628029466,5.23999643,3.290872159774806
DB00545,Pose_1,0.939502537,3.50255322,3.290657636167519
DB02597,Pose_2,0.631826401,5.2072463,3.2900756888495666
DB04285,Pose_1,0.476605147,6.9030757,3.2900414087506276
DB04380,Pose_1,0.716498256,4.59135962,3.2897011603988227
DB01864,Pose_1,0.604402542,5.44230604,3.2893436049179536
DB16535,Pose_1,0.568041086,5.79066229,3.289334095870847
DB02940,Pose_2,0.848099828,3.87821364,3.2891123210312534
DB14866,Pose_1,0.47601524,6.90964556,3.289096589558335
DB14084,Pose_3,0.783122659,4.19974184,3.2889129968543522
DB19362,Pose_1,0.824651122,3.98778152,3.2885285047588653
DB06801,Pose_1,0.824651122,3.98778152,3.2885285047588653
DB12577,Pose_1,0.619675457,5.30676985,3.2884750319925717
DB01528,Pose_2,0.764564574,4.30099154,3.288385764557704
DB13747,Pose_1,0.909704924,3.61465669,3.2882709894625415
DB04845,Pose_1,0.523109853,6.28572655,3.2881254915686973
DB12167,Pose_2,0.529846311,6.20514822,3.2877748935752162
DB01330,Pose_1,0.565456092,5.8139863,3.2875539721395395
DB06845,Pose_1,0.723492801,4.54336357,3.28709083522066
DB07030,Pose_1,0.621733487,5.28688049,3.2870306423999684
DB09200,Pose_2,0.587678671,5.59295654,3.286861266387959
DB18823,Pose_1,0.49372974,6.65634966,3.2864377869808883
DB13419,Pose_1,0.846830785,3.88072753,3.2863195406010113
DB16760,Pose_1,0.653468609,5.02867365,3.286080375180453
DB13185,Pose_3,0.503771782,6.52288246,3.286044120650743
DB00291,Pose_3,0.710093439,4.62744284,3.2859168000315266
DB07011,Pose_3,0.601358116,5.46395063,3.2857910567738133
DB01193,Pose_1,0.743458867,4.41941214,3.2856511424104453
DB16834,Pose_1,0.559595644,5.87145805,3.285642348708734
DB18297,Pose_1,0.435474843,7.54471588,3.285533963322607
DB03627,Pose_1,0.828896582,3.96348071,3.2853156133419334
DB06358,Pose_1,0.548795581,5.98628092,3.2852445155206147
DB08741,Pose_1,0.548795581,5.98628092,3.2852445155206147
DB07938,Pose_1,0.548795581,5.98628092,3.2852445155206147
DB15038,Pose_1,0.810856938,4.05059099,3.2844498072417885
DB03107,Pose_1,0.926056623,3.54644775,3.2842114270109484
DB07807,Pose_2,0.826433361,3.97379375,3.2840757247332935
DB16242,Pose_2,0.584053576,5.62285948,3.2840511866395
DB02967,Pose_1,0.94396919,3.47888637,3.2839615487909404
DB01556,Pose_4,0.820565879,4.00152826,3.28351755401024
DB18295,Pose_1,0.616277635,5.32770586,3.283345967376441
DB08707,Pose_1,0.555321217,5.91243744,3.2833019546171647
DB04267,Pose_1,0.896365523,3.66269231,3.2831111080412283
DB03096,Pose_3,0.955338061,3.43641782,3.282940736944647
DB02096,Pose_3,0.663867831,4.94487906,3.2827461361195187
DB15227,Pose_1,0.507072926,6.47365761,3.282616506224867
DB02185,Pose_2,0.832715154,3.94123387,3.281925169007066
DB13024,Pose_1,0.556730807,5.89450216,3.281650944400043
DB13320,Pose_1,0.799657047,4.10351133,3.281401752478842
DB08849,Pose_1,0.916122496,3.58158112,3.2811670352808755
DB07101,Pose_1,0.552219868,5.94174051,3.2811471601224524
DB04405,Pose_2,0.536591768,6.11472321,3.2811101380845353
DB03777,Pose_1,0.598455966,5.48230171,3.2809161657615014
DB12220,Pose_1,0.623592079,5.2610898,3.280773926187694
DB09376,Pose_1,0.659323514,4.97469187,3.279931324795631
DB15460,Pose_1,0.589647412,5.56248236,3.2799033278696523
DB12099,Pose_1,0.751027226,4.36661196,3.2794444673372234
DB07213,Pose_1,0.53079325,6.17811012,3.27929914945269
DB01828,Pose_5,0.853622556,3.84143639,3.279136749943213
DB06938,Pose_1,0.517239094,6.33858633,3.2785646505699853
DB14044,Pose_1,0.911040366,3.59869957,3.2785605733768426
DB12289,Pose_2,0.522043705,6.28017664,3.278526681200051
DB14512,Pose_1,0.489717066,6.69406509,3.2781979154878256
DB17919,Pose_1,0.774737,4.2313118,3.2781538099966
DB00763,Pose_1,0.943688035,3.47364974,3.278041697418861
DB07062,Pose_1,0.525094807,6.24237013,3.277836138634915
DB00924,Pose_1,0.742114186,4.41685247,3.27780887545614
DB16776,Pose_1,0.569652438,5.75388765,3.277716127800591
DB07383,Pose_2,0.723099947,4.53266096,3.2775668999449694
DB04678,Pose_1,0.769015372,4.2618866,3.2774563091208155
DB15888,Pose_2,0.658080697,4.97872877,3.276405299135553
DB14136,Pose_1,0.75404036,4.34479189,3.27614844086068
DB19376,Pose_3,0.805015564,4.06903315,3.2756350161819463
DB13105,Pose_1,0.614113629,5.33380318,3.2755612272415404
DB03894,Pose_3,0.83913368,3.90306664,3.275194672908435
DB01367,Pose_3,0.83913368,3.90306664,3.275194672908435
DB19116,Pose_2,0.931841731,3.51468921,3.2751340773734223
DB06865,Pose_1,0.58180511,5.6283989,3.274631241138379
DB13228,Pose_2,0.77717334,4.21340704,3.2745476220563137
DB08421,Pose_2,0.772966862,4.2363162,3.2745320395537645
DB01488,Pose_3,0.826357722,3.96231771,3.274291836675857
DB08321,Pose_1,0.780243456,4.19645357,3.274255436400338
DB11702,Pose_1,0.773772001,4.23123312,3.274009717959873
DB04066,Pose_1,0.840574622,3.89492583,3.2739758072702863
DB19035,Pose_1,0.593150795,5.51924562,3.273744927303268
DB16742,Pose_1,0.536136687,6.10603714,3.2736705229385548
DB03765,Pose_1,0.756689012,4.32516909,3.2728079254450395
DB11379,Pose_1,0.762716413,4.29065847,3.2725556376464686
DB02530,Pose_5,0.886539221,3.69117546,3.272371816882717
DB13514,Pose_1,0.751225889,4.35527515,3.2717954463983583
DB09245,Pose_4,0.775064051,4.22111177,3.2716319881799802
DB06045,Pose_1,0.804132581,4.06841707,3.2715467190835574
DB03768,Pose_1,0.564421058,5.79602575,3.2713989860102433
DB04098,Pose_1,0.601150572,5.44165993,3.27125697954898
DB12462,Pose_1,0.565037727,5.78930998,3.271178551997615
DB03170,Pose_1,0.626432776,5.22172213,3.2710578893965327
DB15046,Pose_3,0.509862661,6.41547823,3.27101280193537
DB08766,Pose_1,0.653838992,5.00222921,3.270652504419356
DB08685,Pose_1,0.927518904,3.52623248,3.270647285098802
DB19257,Pose_1,0.455182493,7.18402719,3.270043406123985
DB00711,Pose_1,0.910497487,3.59140182,3.2699623319172266
DB04504,Pose_6,0.935457647,3.495538,3.2699277524790857
DB07749,Pose_1,0.841119766,3.8875494,3.2698946416414407
DB01333,Pose_1,0.620790839,5.26720047,3.269829798952494
DB04924,Pose_2,0.7383039,4.4284339,3.26953001926221
DB04838,Pose_2,0.630314052,5.18671036,3.2692564235619788
DB07742,Pose_1,0.654548526,4.99464607,3.269238223010193
DB00748,Pose_2,0.75832206,4.31091833,3.2690644684973598
DB08489,Pose_3,0.53520906,6.10792923,3.269019061734824
DB18502,Pose_3,0.734048665,4.45320749,3.2688710130025007
DB07850,Pose_1,0.71301055,4.58456469,3.2688429911274794
DB04821,Pose_1,0.734914541,4.44581842,3.2672966035036453
DB03737,Pose_1,0.566885114,5.7627759,3.2668318730279524
DB12939,Pose_1,0.685732067,4.76400042,3.2668278551954684
DB01446,Pose_2,0.839091539,3.89324379,3.266787923453293
DB17418,Pose_1,0.564305067,5.78835058,3.266395561866389
DB11323,Pose_1,0.773617089,4.22205496,3.266253867753212
DB09243,Pose_2,0.754150331,4.33046341,3.2658204140348888
DB03694,Pose_4,0.853451192,3.82517552,3.26460060715322
DB09383,Pose_1,0.55144757,5.91998672,3.2645622911762704
DB13010,Pose_1,0.923040032,3.5365684,3.2643942091061886
DB08241,Pose_1,0.558261454,5.84555769,3.2633495354602813
DB04361,Pose_1,0.879508018,3.71030116,3.263239619414701
DB07543,Pose_1,0.814388156,4.00624895,3.2626416948674364
DB11419,Pose_1,0.634620786,5.14024782,3.2621081117631867
DB04818,Pose_5,0.784957588,4.15543032,3.261836561089268
DB14471,Pose_1,0.607838809,5.36318207,3.2599502018789543
DB04545,Pose_2,0.873984277,3.72925282,3.2593083296379115
DB03757,Pose_1,0.864277184,3.77088857,3.259092954457387
DB08148,Pose_1,0.595328152,5.47404099,3.2588507065489503
DB03522,Pose_1,0.829448044,3.92890954,3.2588263330059397
DB06797,Pose_1,0.720637381,4.52197599,3.258704934378482
DB13773,Pose_1,0.795752406,4.09510183,3.258687134037503
DB01484,Pose_6,0.765741169,4.2553978,3.258533285932028
DB02490,Pose_2,0.918362379,3.54811168,3.2584522834024865
DB17510,Pose_1,0.864041269,3.77090955,3.258221472866219
DB02316,Pose_1,0.618818879,5.26495171,3.258051515171333
DB04493,Pose_1,0.871670008,3.73710513,3.2575224585639413
DB04277,Pose_1,0.871670008,3.73710513,3.2575224585639413
DB07860,Pose_1,0.747449398,4.35755682,3.2570532218597945
DB16759,Pose_2,0.648178935,5.02484941,3.2570015391091784
DB08375,Pose_2,0.608886182,5.34815359,3.2564168201646932
DB07098,Pose_1,0.554884017,5.86803007,3.256076097118391
DB18983,Pose_2,0.517929256,6.28645086,3.25593681680036
DB08985,Pose_1,0.861012995,3.78144836,3.2558761778814382
DB17591,Pose_2,0.591494858,5.50439215,3.255819653140565
DB02872,Pose_1,0.509927988,6.3847065,3.2557405395155223
DB00669,Pose_3,0.658720613,4.94232893,3.2556139424172343
DB00715,Pose_1,0.656024456,4.96116304,3.254644284443306
DB01289,Pose_1,0.614839792,5.29239655,3.2539759939835182
DB14088,Pose_1,0.63092804,5.15707684,3.2537443827905936
DB13549,Pose_1,0.934127808,3.48274899,3.253332679842914
DB11912,Pose_1,0.533819258,6.0943675,3.2532907368293147
DB14177,Pose_6,0.752497494,4.32248688,3.2526605450478785
DB18834,Pose_1,0.455432713,7.14135695,3.252407570239905
DB15191,Pose_1,0.515245318,6.31225538,3.2523600305653106
DB08893,Pose_1,0.592750251,5.48662615,3.2521990275556636
DB03260,Pose_4,0.88184756,3.68783307,3.252106594466809
DB14121,Pose_1,0.93204385,3.48892403,3.2518301852787155
DB13040,Pose_1,0.493089139,6.59443331,3.2516434430208205
DB12248,Pose_3,0.766603172,4.24143076,3.251494274434371
DB03960,Pose_1,0.544455409,5.97166252,3.2513039597365707
DB02088,Pose_1,0.841983795,3.86144805,3.2512766833343494
DB01742,Pose_2,0.912296474,3.56345916,3.250931226911002
DB12050,Pose_2,0.592219412,5.48821497,3.250227442462997
DB07305,Pose_2,0.685784757,4.73936653,3.250185324109983
DB15977,Pose_1,0.748306811,4.3431077,3.2499770728165447
DB13391,Pose_1,0.748306811,4.3431077,3.2499770728165447
Fragment_3.sdf.gz,Pose_2,0.911138713,3.56659603,3.2496637165651094
DB07553,Pose_4,0.617838562,5.25940323,3.249462128601355
DB07876,Pose_2,0.639303923,5.08279562,3.2494511796732173
DB12226,Pose_1,0.60606581,5.36119127,3.249234729617479
DB13686,Pose_1,0.566045165,5.73909044,3.248584395059723
DB00147,Pose_1,0.854100585,3.80337334,3.2484633946674037
DB19159,Pose_7,0.913862646,3.55396342,3.2478344147884095
DB18098,Pose_1,0.902874291,3.59665942,3.2473313238009713
DB14790,Pose_1,0.578812122,5.61021805,3.2472622144032024
DB13327,Pose_6,0.597840905,5.43137598,3.247098731278462
DB15684,Pose_1,0.709888518,4.57399321,3.2470252611889627
DB19337,Pose_1,0.518190742,6.26579046,3.2468746076839214
DB07320,Pose_1,0.565035939,5.74592352,3.2466532915453854
DB02578,Pose_1,0.754452825,4.30322123,3.246577413573475
DB03061,Pose_2,0.842406332,3.85294414,3.2457445403782947
DB13405,Pose_1,0.61652106,5.26454163,3.2457007861417275
DB01779,Pose_1,0.867712438,3.74050736,3.245684760702544
DB11944,Pose_1,0.835789442,3.88303638,3.2454008093059
DB08799,Pose_2,0.786132812,4.12815523,3.2452782793324064
DB04241,Pose_1,0.706298769,4.59451151,3.2450978236693313
DB07326,Pose_2,0.487054586,6.66222334,3.244866430703237
DB05116,Pose_1,0.57022512,5.68993187,3.244542083362574
DB11299,Pose_2,0.773682415,4.19342804,3.2443815331159165
DB03220,Pose_1,0.612217665,5.2992115,3.2442708908711473
DFT_Galbelgin.sdf.gz,Pose_1,0.585303366,5.54210281,3.2438114294110587
DB01034,Pose_1,0.756607056,4.28690863,3.2435053178852935
DB02579,Pose_3,0.882577479,3.67486882,3.243356458811305
DB01472,Pose_7,0.847495914,3.82679248,3.243190990525927
DB11201,Pose_1,0.663449526,4.88764429,3.242705287457106
DB00198,Pose_3,0.692430496,4.68276262,3.2424876436168595
